"","date","pm02_no.11","atmp_no.11","rhum_no.11","pm02_no.113","atmp_no.113","rhum_no.113","pm02_no.114","atmp_no.114","rhum_no.114","pm02_no.23","atmp_no.23","rhum_no.23","pm02_no.26","atmp_no.26","rhum_no.26","pm02_no.31","atmp_no.31","rhum_no.31","pm02_no.33","atmp_no.33","rhum_no.33","pm02_no.34","atmp_no.34","rhum_no.34","pm02_no.41","atmp_no.41","rhum_no.41","pm02_no.42","atmp_no.42","rhum_no.42","pm02_no.47","atmp_no.47","rhum_no.47","pm02_no.50","atmp_no.50","rhum_no.50","pm02_no.55","atmp_no.55","rhum_no.55","pm02_no.61","atmp_no.61","rhum_no.61","pm02_no.63","atmp_no.63","rhum_no.63","pm02_no.64","atmp_no.64","rhum_no.64","pm02_no.65","atmp_no.65","rhum_no.65","pm02_no.67","atmp_no.67","rhum_no.67","pm02_no.70","atmp_no.70","rhum_no.70","pm02_no.73","atmp_no.73","rhum_no.73","pm02","atmp","rhum"
"1",2024-10-07 15:00:00,8.12499999166667,18.3282640833333,67.0512484166667,4.0625,19.3874998333333,63.9666666666667,5.67500000833333,19.6291666666667,62.31250025,8.65972219166667,18.0029165833333,68.18756875,8.513889,18.9915278333333,64.6853466666667,6.43749988333333,18.7144443333333,65.8605566666667,9.131944325,19.0023611666667,65.8707644166667,7.750000125,18.98229175,65.90520825,8.90833333333333,19.1833333333333,63.9958333333333,7.67499996666667,19.5708333333333,62.8916666666667,10.1500000333333,18.7,65.9041676666667,9.47916665,18.7041666666667,65.925,10.6041666666667,18.9625,65.2083328333333,11.26666665,18.8916666666667,65.1958328333333,8.38749999166667,19.6125001666667,62.9666666666667,10.3708333333333,19.1833335,64.7583328333333,9.89999993333333,19.2041668333333,64.1291666666667,9.54999995,18.7666666666667,65.624999,9.65,18.7333333333333,66.3374995,7.63750000833333,19.4541665,63.2041669166667,20.5671315166667,17.6129097666667,72.5337658333333
"2",2024-10-07 16:00:00,3.01388888333333,18.36638875,66.86187475,0.0666666666666667,19.4458333333333,63.6375,0.170833333333333,19.7083333333333,61.9083333333333,3.61805555833333,18.0420139166667,68.0544436666667,2.39583334166667,18.989375,64.6393759166667,1.86111110833333,18.7613893333333,65.5524300833333,3.21527778333333,18.9734719166667,65.8823613333333,2.527777775,19.0166665,65.7115975833333,2.90833335,19.1750003333333,64.0208333333333,2.575,19.5666666666667,62.8583333333333,3.82499998333333,18.7291666666667,65.7708333333333,3.10833331666667,18.6291668333333,66.1958323333333,3.00416663333333,18.9875,64.9875,3.24166666666667,18.8208331666667,65.3916666666667,2.74166666666667,19.7,62.6333333333333,2.73749996666667,19.0791666666667,64.9583323333333,3.25833331666667,19.1875001666667,64.0916666666667,3.15416668333333,18.6833336666667,65.8083328333333,2.81666671666667,18.7375,66.2208333333333,2.92916666666667,19.5,63.0666666666667,3.52068948333333,17.8440222,71.2848942333333
"3",2024-10-07 17:00:00,2.46527778333333,18.205486,67.1574306666667,0.00833333333333333,19.3624998333333,63.6666666666667,0.025,19.6000001666667,62.0583333333333,3.04166666666667,17.8962495833333,68.267985,1.78472221666667,18.8508333333333,64.82187325,1.51388888333333,18.65083325,65.6606245833333,2.56250000833333,18.82298625,66.12819375,1.65277778333333,18.8649998333333,65.9518755,2.11666665,19.025,64.2208323333333,1.78333333333333,19.4291665,63.1125,2.68333333333333,18.55,66.0791666666667,2.3125,18.4458331666667,66.5833328333333,2.48750001666667,18.8416666666667,65.2583333333333,2.44583333333333,18.6208333333333,65.7666671666667,2.09999998333333,19.5791668333333,62.7625,2.31666668333333,18.9166665,65.3375,2.8625,19.05,64.3333333333333,2.34583335,18.5083333333333,66.2208338333333,2.1375,18.5791666666667,66.4541671666667,2.45416668333333,19.35,63.325,2.65190726666667,17.6792788333333,71.67137855
"4",2024-10-07 18:00:00,2.05555554166667,17.9792358333333,67.48687475,0.00416666666666667,19.1833335,63.8166666666667,0.0625,19.4,62.2958333333333,2.36111110833333,17.6661110833333,68.626598,1.40972223333333,18.7100695833333,64.8910414166667,1.42361111666667,18.4274305,65.9314585,2.11805554166667,18.59847225,66.4360403333333,1.21527779166667,18.6411113333333,66.2465971666667,1.92916666666667,18.8125,64.4833328333333,1.60833333333333,19.1916668333333,63.3791666666667,2.616666675,18.3499998333333,66.3750005,2.016666675,18.2041668333333,66.9874995,2.25416666666667,18.6541668333333,65.4916666666667,1.98749999166667,18.4,66.1333328333333,1.49583333333333,19.3916665,62.9416666666667,1.86250000833333,18.6833333333333,65.6666666666667,2.19166666666667,18.8416666666667,64.5708328333333,2.18333333333333,18.2625,66.6499995,1.79583334166667,18.3583331666667,66.8125005,1.9625,19.1333333333333,63.5833333333333,2.13387775,17.4288675,72.04485215
"5",2024-10-07 19:00:00,1.91666664166667,17.7525001666667,67.77861175,0.0166666666666667,18.9291666666667,64.1625,0.00833333333333333,19.1291668333333,62.6416666666667,2.18749998333333,17.4020834166667,69.03673675,1.5138889,18.5196529166667,64.99972175,1.27083335,18.1566665,66.268265,1.84027776666667,18.3735415,66.6484040833333,0.923611128333333,18.4654168333333,66.3212495,1.85416666666667,18.5375,64.9041666666667,1.45000000416667,18.9583331666667,63.7,2.18750000833333,18.1208333333333,66.6583328333333,1.89166665833333,17.9541666666667,67.3750005,2.04166666666667,18.4458333333333,65.6541651666667,2.158333325,18.1416668333333,66.5,1.67500000833333,19.15,63.2625,1.79999999166667,18.4333331666667,65.9833333333333,2.42916665,18.625,64.7624995,2.170833325,17.9958333333333,66.975,1.4875,18.1041666666667,67.15,1.7875,18.8416666666667,64.0958333333333,1.99232596666667,17.1251063,72.52285
"6",2024-10-07 20:00:00,1.47222221666667,17.5081941666667,68.1074985833333,0.0166666666666667,18.7000001666667,64.4166676666667,0,18.8958331666667,62.9541666666667,1.95833333333333,17.1544445833333,69.4197218333333,1.25,18.27152775,65.2931941666667,1.08333333333333,17.9119444166667,66.5823616666667,1.70833333333333,18.1062503333333,66.9433328333333,0.791666666666667,18.2124999166667,66.61583375,1.69583331666667,18.2916665,65.2708343333333,1.26249999166667,18.729167,63.95,2.0125,17.8708333333333,66.9916661666667,1.775,17.7416666666667,67.6291666666667,2.01666668333333,18.2125001666667,65.9583333333333,1.59583333333333,17.9291666666667,66.7791661666667,1.52083333333333,18.9041665,63.5708333333333,1.49583333333333,18.2208333333333,66.2666666666667,2.21250001666667,18.3958331666667,65.0624995,1.45416667083333,17.7875,67.2750005,1.5,17.8458331666667,67.4791666666667,1.62083334166667,18.5833336666667,64.425,1.83206808333333,16.9081464333333,72.7968928666667
"7",2024-10-07 21:00:00,1.375,17.3129166666667,68.35791625,0.00833333333333333,18.4916666666667,64.6458323333333,0.025,18.6875,63.175,1.83333333333333,16.9458334166667,69.7325004166667,1.25,17.9691666666667,65.7862495833333,0.875,17.7108334166667,66.8295829166667,1.54166666666667,17.9070833333333,67.1433333333333,0.875,18.0112500833333,66.78861125,1.53749998333333,18.075,65.5708328333333,1.17916666666667,18.5125,64.1708323333333,1.99999998333333,17.65,67.3041671666667,1.65416665833333,17.5291666666667,67.8666666666667,1.64583333333333,18.0083333333333,66.224999,1.43750001166667,17.7541665,66.9458333333333,1.3875,18.7083333333333,63.7958333333333,1.27916666666667,18.0583333333333,66.4083338333333,1.71666669583333,18.1875,65.2916666666667,1.52083334166667,17.6000001666667,67.4708333333333,1.40416666166667,17.6458335,67.7208333333333,1.62083333333333,18.3916665,64.6333333333333,1.7194496,16.70382715,72.9728327
"8",2024-10-07 22:00:00,1.375,17.1574998333333,68.5304163333333,0,18.3124998333333,64.8833338333333,0.025,18.5375,63.325,1.66666666666667,16.79166675,69.9134725,1.125,17.8633333333333,65.8124991666667,1,17.5233333333333,67.1200001666667,1.54166666666667,17.7670831666667,67.2720833333333,0.5,17.8429165833333,66.9958333333333,1.38333334166667,17.9041665,65.7791671666667,0.9875,18.383333,64.2541666666667,1.8125,17.4958333333333,67.4958333333333,1.5625,17.3875,67.9666666666667,1.72499999166667,17.825,66.4583333333333,1.45833335833333,17.6000001666667,67.0666661666667,0.9124999975,18.5208333333333,64.0208333333333,1.28750001666667,17.8875,66.5666651666667,1.81250000333333,18.0333333333333,65.4833333333333,1.30416665833333,17.4375,67.6708323333333,1.27500000416667,17.4666666666667,67.9583338333333,1.40833333333333,18.2166666666667,64.8375015,1.56266078333333,16.56557185,73.0590689333333
"9",2024-10-07 23:00:00,1.20833333333333,17.038611,68.6729168333333,0,18.2,64.975,0.0416666666666667,18.4083331666667,63.475,1.5,16.6781943333333,70.0201384166667,1.25,17.8212498333333,65.6858334166667,0.875,17.4062501666667,67.20291625,1.5,17.66875,67.3170841666667,0.625,17.7358331666667,67.0755550833333,1.29166666666667,17.7958331666667,65.8958343333333,0.8583333375,18.2791665,64.3833338333333,1.77499998333333,17.3916666666667,67.5458333333333,1.42499999166667,17.275,68.0833328333333,1.608333325,17.7208333333333,66.5708328333333,1.0625,17.475,67.1583323333333,1.24166665833333,18.3874998333333,64.1666661666667,1.1375,17.7708333333333,66.6791656666667,1.4875,17.9208333333333,65.5875,1.24166665833333,17.3416666666667,67.7416661666667,1.26666667083333,17.358333,68.0791661666667,1.28333333333333,18.1125003333333,64.9166671666667,1.4944602,16.4503319272727,73.0646612363636
"10",2024-10-08,0.954545454545455,16.8977272727273,68.9377272727273,0,18.0227272727273,65.2954572727273,0,18.2590909090909,63.7181818181818,1.5,16.5536366363636,70.2368169090909,1.09090909090909,17.6777271818182,65.9218179090909,0.909090909090909,17.2527271818182,67.5122732727273,1.31818181818182,17.4827271818182,67.6677294545455,0.409090909090909,17.5536361818182,67.3948486363636,1.2090909,17.6590914545455,66.1636363636364,0.85,18.1136365454545,64.6863636363636,1.84090907272727,17.2409090909091,67.8136369090909,1.40000000909091,17.1318183636364,68.3318187272727,1.65454546363636,17.5454545454545,66.859092,1.10454545909091,17.3272727272727,67.4045454545455,1.24545452727273,18.2636363636364,64.3727283636364,1.13181817272727,17.6318183636364,66.9318187272727,1.49545456363636,17.7772725454545,65.8,1.06363636363636,17.1954549090909,67.9545454545455,0.913636368181818,17.2318181818182,68.2818187272727,1.39545455454545,17.9727272727273,65.1681812727273,1.44191588333333,16.3609374666667,73.1202178
